datetime,open,high,low,close,volume
2023-07-17 20:30:00,118.85,119.97,118.2533,118.89,6736825.0
2023-07-18 20:30:00,118.78,121.29,117.81,120.77,8906658.0
2023-07-19 20:30:00,120.82,121.355,118.42,118.69,7609014.0
2023-07-20 20:30:00,117.49,119.05,115.23,115.88,12913026.0
2023-07-21 20:30:00,116.49,119.27,116.21,117.65,9159643.0
2023-07-24 20:30:00,117.94,118.54,116.73,118.07,6200393.0
2023-07-25 20:30:00,117.98,118.514,116.81,117.95,6266278.0
2023-07-26 20:30:00,117.42,117.62,115.0,115.5,8159988.0
2023-07-27 20:30:00,117.55,117.6,115.64,116.4,7843027.0
2023-07-28 20:30:00,116.68,117.3,115.65,115.99,6912012.0
2023-07-31 20:30:00,116.43,117.24,115.83,117.23,6708458.0
2023-08-01 20:30:00,116.92,118.04,116.475,117.91,5250652.0
2023-08-02 20:30:00,116.92,116.98,114.32,115.71,6387789.0
2023-08-03 20:30:00,115.24,116.17,114.26,114.55,5215848.0
2023-08-04 20:30:00,115.34,116.4,114.255,114.44,5579319.0
2023-08-07 20:30:00,115.47,116.38,115.07,116.1,7347041.0
2023-08-08 20:30:00,115.04,115.61,114.22,115.23,4694781.0
2023-08-09 20:30:00,115.34,115.71,112.33,113.1,6542427.0
2023-08-10 20:30:00,113.78,115.0948,112.48,112.99,6004125.0
2023-08-11 20:30:00,112.39,113.48,111.13,113.06,5288879.0
2023-08-14 20:30:00,113.18,115.8062,113.15,115.57,6494216.0
2023-08-15 20:30:00,115.45,118.059,114.84,117.29,10412160.0
2023-08-16 20:30:00,117.16,117.81,115.27,115.34,5721951.0
2023-08-17 20:30:00,115.74,116.78,114.36,114.88,6183897.0
2023-08-18 20:30:00,114.5,116.99,113.95,116.46,9412775.0
2023-08-21 20:30:00,116.9,117.35,115.19,116.59,5811160.0
2023-08-22 20:30:00,117.51,117.68,115.73,116.54,4961062.0
2023-08-23 20:30:00,117.1,120.45,112.1098,117.84,16517285.0
2023-08-24 20:30:00,119.68,119.73,112.41,112.91,11995894.0
2023-08-25 20:30:00,112.91,116.148,112.74,116.06,8758141.0
2023-08-28 20:30:00,116.37,117.71,115.7,116.84,4514753.0
2023-08-29 20:30:00,120.95,121.2099,118.53,120.65,11920537.0
2023-08-30 20:30:00,120.72,121.7363,120.15,121.12,5601778.0
2023-08-31 20:30:00,121.0,121.98,120.12,120.39,9109806.0
2023-09-01 20:30:00,121.01,121.69,120.09,120.93,6190045.0
2023-09-05 20:30:00,122.44,124.28,121.18,123.98,11089638.0
2023-09-06 20:30:00,123.06,124.58,122.73,124.33,8728483.0
2023-09-07 20:30:00,123.83,125.96,122.5944,125.09,11864401.0
2023-09-08 20:30:00,124.8,126.69,124.3475,126.32,10612971.0
2023-09-11 20:30:00,127.02,127.415,124.72,126.71,22155564.0
2023-09-12 20:30:00,112.08,113.3,107.3,109.61,68605745.0
2023-09-13 20:30:00,108.32,112.94,108.2,111.84,27170953.0
2023-09-14 20:30:00,113.5,115.14,111.95,113.66,19849654.0
2023-09-15 20:30:00,114.19,115.2,112.5,113.91,23215012.0
2023-09-18 20:30:00,113.42,114.465,111.58,112.21,11744057.0
2023-09-19 20:30:00,112.475,113.74,111.71,112.77,9536119.0
2023-09-20 20:30:00,112.81,114.6953,112.46,112.87,8779955.0
2023-09-21 20:30:00,111.51,112.5,109.331,109.43,12653515.0
2023-09-22 20:30:00,109.99,110.6,108.51,109.03,11152050.0
2023-09-25 20:30:00,108.45,108.65,107.5,108.3,8410012.0
2023-09-26 20:30:00,107.14,107.4,104.31,104.88,13209049.0
2023-09-27 20:30:00,105.0,105.2768,103.35,104.62,8916439.0
2023-09-28 20:30:00,104.03,106.6,103.27,106.15,7373621.0
2023-09-29 20:30:00,107.11,107.365,105.38,105.92,7299109.0
2023-10-02 20:30:00,105.81,106.7347,105.29,106.71,5963457.0
2023-10-03 20:30:00,106.42,106.5,103.54,104.52,8783327.0
2023-10-04 20:30:00,104.96,107.3,104.5,107.08,8842650.0
2023-10-05 20:30:00,106.97,108.44,106.185,108.35,7651479.0
2023-10-06 20:30:00,107.93,110.53,107.58,109.96,8246950.0
2023-10-09 20:30:00,110.75,110.97,109.47,110.32,6012363.0
2023-10-10 20:30:00,110.21,111.06,109.62,109.71,6910436.0
2023-10-11 20:30:00,109.51,110.059,108.83,109.64,5641686.0
2023-10-12 20:30:00,109.95,110.92,108.88,109.11,6598533.0
2023-10-13 20:30:00,109.19,109.51,107.79,108.25,5882175.0
2023-10-16 20:30:00,108.95,109.59,108.3116,108.71,5487985.0
2023-10-17 20:30:00,107.58,109.79,106.902,109.04,5261788.0
2023-10-18 20:30:00,108.4,109.73,107.86,108.25,5123946.0
2023-10-19 20:30:00,108.63,110.22,108.19,108.34,7989244.0
2023-10-20 20:30:00,106.99,107.035,100.66,101.85,21831362.0
2023-10-23 20:30:00,102.04,104.69,102.01,103.66,10722584.0
2023-10-24 20:30:00,103.95,104.46,102.5,103.2,6173992.0
2023-10-25 20:30:00,102.7,103.67,101.01,101.43,7081685.0
2023-10-26 20:30:00,101.69,102.39,99.87,100.4,7565581.0
2023-10-27 20:30:00,101.0,102.09,100.59,100.99,5207854.0
2023-10-30 20:30:00,101.14,102.4067,100.82,101.65,5433719.0
2023-10-31 20:30:00,102.005,103.52,101.1,103.4,6258385.0
2023-11-01 20:30:00,103.8,106.2,103.8,105.75,8602440.0
2023-11-02 20:30:00,106.45,107.22,105.57,106.87,5918301.0
2023-11-03 20:30:00,107.17,109.07,106.62,108.05,7280025.0
2023-11-06 21:30:00,108.06,109.21,107.44,109.11,6062799.0
2023-11-07 21:30:00,109.99,110.3799,108.58,108.99,7412638.0
2023-11-08 21:30:00,109.23,112.56,109.19,112.33,10994910.0
2023-11-09 21:30:00,112.4,113.3091,111.61,112.18,6853941.0
2023-11-10 21:30:00,112.09,113.18,111.14,113.07,5243795.0
2023-11-13 21:30:00,113.07,114.49,112.78,114.15,5740466.0
2023-11-14 21:30:00,114.86,116.46,114.45,116.1,6733655.0
2023-11-15 21:30:00,116.15,116.31,113.925,114.06,7386240.0
2023-11-16 21:30:00,113.76,115.87,113.47,114.67,7476084.0
2023-11-17 21:30:00,114.61,115.64,114.16,115.36,4793121.0
2023-11-20 21:30:00,115.65,117.149,115.51,116.92,5729247.0
2023-11-21 21:30:00,117.21,117.67,115.68,116.08,5995308.0
2023-11-22 21:30:00,116.7,117.29,115.51,116.24,4344743.0
2023-11-24 21:30:00,116.49,116.59,115.34,116.25,2168187.0
2023-11-27 21:30:00,116.005,116.77,115.45,116.47,5165309.0
2023-11-28 21:30:00,116.0,116.8,115.87,116.24,4892619.0
2023-11-29 21:30:00,117.34,117.58,115.96,116.21,6127312.0
2023-11-30 21:30:00,116.86,117.23,115.18,116.21,11075593.0
2023-12-01 21:30:00,116.07,117.35,115.26,117.16,5739833.0
2023-12-04 21:30:00,116.27,116.68,114.55,115.78,5587538.0
2023-12-05 21:30:00,114.57,115.27,113.81,114.53,5913562.0
2023-12-06 21:30:00,114.94,114.99,111.93,112.03,7815722.0
2023-12-07 21:30:00,112.41,113.03,111.81,112.87,6772848.0
2023-12-08 21:30:00,112.01,113.64,111.59,113.61,7765999.0
2023-12-11 21:30:00,113.77,115.35,113.61,115.13,19544239.0
2023-12-12 21:30:00,102.7,104.95,100.69,100.81,57666473.0
2023-12-13 21:30:00,101.08,103.1,99.26,102.99,29392208.0
2023-12-14 21:30:00,101.87,102.2494,99.87,100.31,22865164.0
2023-12-15 21:30:00,99.69,103.99,99.36,103.32,30212316.0
2023-12-18 21:30:00,103.41,106.156,102.91,105.0,13473124.0
2023-12-19 21:30:00,104.98,106.34,104.8,106.25,10108507.0
2023-12-20 21:30:00,105.95,106.09,104.05,104.15,9241956.0
2023-12-21 21:30:00,104.7,105.925,104.52,105.86,8168010.0
2023-12-22 21:30:00,105.7,106.49,105.46,106.2,5680031.0
2023-12-26 21:30:00,106.52,106.65,105.34,106.19,5767415.0
2023-12-27 21:30:00,106.32,106.33,105.56,105.94,5627364.0
2023-12-28 21:30:00,106.01,106.605,105.58,106.25,5689057.0
2023-12-29 21:30:00,106.6,106.918,104.78,105.43,6899695.0
2024-01-02 21:30:00,104.52,104.68,102.44,104.06,9597500.0
2024-01-03 21:30:00,103.3,103.38,101.74,102.46,9455569.0
2024-01-04 21:30:00,102.77,103.36,102.4,102.59,6822299.0
2024-01-05 21:30:00,102.53,103.72,102.29,102.73,6133770.0
2024-01-08 21:30:00,102.94,104.77,102.13,104.66,7038658.0
2024-01-09 21:30:00,103.85,104.48,103.29,103.63,6725200.0
2024-01-10 21:30:00,103.09,104.07,102.72,103.92,7270545.0
2024-01-11 21:30:00,104.35,104.84,103.54,104.77,6118998.0
2024-01-12 21:30:00,105.1,106.7,104.965,106.6,9703848.0
2024-01-16 21:30:00,106.41,106.66,105.42,106.57,7547241.0
2024-01-17 21:30:00,106.46,107.5,105.68,106.43,7771460.0
2024-01-18 21:30:00,106.99,108.88,106.62,108.7,10362279.0
2024-01-19 21:30:00,109.32,110.22,109.02,109.67,11163772.0
2024-01-22 21:30:00,110.06,110.69,109.27,110.1,7485307.0
2024-01-23 21:30:00,110.29,112.68,109.56,111.83,9185921.0
2024-01-24 21:30:00,113.42,115.42,113.33,114.31,11702698.0
2024-01-25 21:30:00,114.89,116.18,114.35,115.0,8877205.0
2024-01-26 21:30:00,114.64,115.48,114.2746,114.64,5541900.0
2024-01-29 21:30:00,114.19,114.59,113.01,113.75,7014424.0
2024-01-30 21:30:00,113.36,114.4,112.63,114.16,8231882.0
2024-01-31 21:30:00,113.81,114.27,111.67,111.7,7386705.0
2024-02-01 21:30:00,112.91,115.78,112.55,115.53,7882168.0
2024-02-02 21:30:00,115.82,116.49,115.1575,115.79,6499594.0
2024-02-05 21:30:00,115.53,116.715,114.77,116.39,8084508.0
2024-02-06 21:30:00,116.74,116.95,114.98,115.3,4639268.0
2024-02-07 21:30:00,115.8,117.59,115.3,117.27,7672882.0
2024-02-08 21:30:00,117.09,117.7872,115.97,116.68,4472770.0
2024-02-09 21:30:00,117.06,117.34,115.73,116.64,5787142.0
2024-02-12 21:30:00,116.26,117.1,115.38,115.84,5439629.0
2024-02-13 21:30:00,113.79,114.21,113.0,113.68,8171722.0
2024-02-14 21:30:00,114.32,114.72,113.53,114.26,5946116.0
2024-02-15 21:30:00,114.25,114.31,112.57,112.78,8455623.0
2024-02-16 21:30:00,113.02,113.11,111.245,111.31,8936016.0
2024-02-20 21:30:00,110.54,110.765,107.68,108.45,10975638.0
2024-02-21 21:30:00,106.76,108.375,106.51,108.16,7867610.0
2024-02-22 21:30:00,111.49,111.885,109.66,111.01,8957789.0
2024-02-23 21:30:00,112.0,113.37,111.71,111.95,7504506.0
2024-02-26 21:30:00,112.0,112.54,110.93,110.97,6342943.0
2024-02-27 21:30:00,110.62,111.51,109.79,111.38,6593144.0
2024-02-28 21:30:00,111.26,112.02,111.1,111.68,5278179.0
2024-02-29 21:30:00,111.68,112.4423,110.635,111.68,12193860.0
2024-03-01 21:30:00,111.68,113.94,111.52,113.78,7605145.0
2024-03-04 21:30:00,113.58,114.6,113.39,114.06,6588062.0
2024-03-05 21:30:00,112.82,113.2,110.365,110.94,8241978.0
2024-03-06 21:30:00,111.5,113.05,110.67,112.27,6706372.0
2024-03-07 21:30:00,113.94,114.8,112.29,114.54,7670135.0
2024-03-08 21:30:00,114.07,114.33,111.54,112.42,8312943.0
2024-03-11 20:30:00,111.61,114.75,111.18,114.13,20438335.0
2024-03-12 20:30:00,126.26,129.37,124.6,127.54,48536077.0
2024-03-13 20:30:00,128.0,128.8,124.83,125.52,15870346.0
2024-03-14 20:30:00,127.23,127.8,124.94,125.53,10965902.0
2024-03-15 20:30:00,124.04,126.01,123.5586,125.54,17844884.0
2024-03-18 20:30:00,127.2,128.95,126.88,127.8,12231423.0
2024-03-19 20:30:00,127.745,129.21,126.49,129.19,10220950.0
2024-03-20 20:30:00,129.98,130.69,128.27,129.24,8373330.0
2024-03-21 20:30:00,130.52,132.7737,128.95,129.01,17842357.0
2024-03-22 20:30:00,129.01,129.205,127.55,127.79,6659950.0
2024-03-25 20:30:00,127.67,127.67,126.05,126.08,7446068.0
2024-03-26 20:30:00,126.75,126.935,125.84,126.47,7063930.0
2024-03-27 20:30:00,127.33,127.82,124.47,125.27,8115884.0
2024-03-28 20:30:00,125.39,126.17,125.2,125.61,6587431.0
2024-04-01 20:30:00,125.54,126.272,124.56,125.48,4133571.0
2024-04-02 20:30:00,124.51,124.93,123.43,124.34,4862415.0
2024-04-03 20:30:00,124.26,126.405,124.06,126.24,7429977.0
2024-04-04 20:30:00,127.6,127.99,124.03,124.19,7588298.0
2024-04-05 20:30:00,124.42,125.995,124.14,124.9,4899499.0
2024-04-08 20:30:00,125.0,125.115,123.76,124.35,6119225.0
2024-04-09 20:30:00,124.35,124.75,121.24,123.23,5564905.0
2024-04-10 20:30:00,121.35,123.08,121.32,121.75,4509869.0
2024-04-11 20:30:00,121.72,123.82,121.36,123.24,7315241.0
2024-04-12 20:30:00,121.74,121.84,120.415,121.11,6196877.0
2024-04-15 20:30:00,122.18,122.47,119.44,119.88,5101455.0
2024-04-16 20:30:00,120.09,121.4426,119.75,120.62,6999959.0
2024-04-17 20:30:00,120.98,121.04,118.61,118.67,5366587.0
2024-04-18 20:30:00,118.76,118.76,115.7,116.0,6662406.0
2024-04-19 20:30:00,116.12,116.77,114.46,114.88,8251495.0
2024-04-22 20:30:00,116.03,116.335,114.34,114.53,7125490.0
2024-04-23 20:30:00,115.17,115.86,114.75,115.09,5494823.0
2024-04-24 20:30:00,115.38,115.73,113.88,115.34,5791761.0
2024-04-25 20:30:00,113.63,114.99,112.78,114.89,6796627.0
2024-04-26 20:30:00,117.04,119.21,116.15,117.21,8355111.0
2024-04-29 20:30:00,116.99,117.31,115.29,116.49,5190565.0
2024-04-30 20:30:00,115.09,115.52,113.69,113.75,6234710.0
2024-05-01 20:30:00,113.91,116.76,113.65,114.63,5583638.0
2024-05-02 20:30:00,115.23,115.81,114.26,114.96,5001045.0
2024-05-03 20:30:00,115.98,116.21,115.07,115.8,4484976.0
2024-05-06 20:30:00,116.33,118.36,116.18,118.34,6052397.0
2024-05-07 20:30:00,118.0,119.129,117.29,117.93,6437743.0
2024-05-08 20:30:00,117.71,117.98,117.11,117.39,4635960.0
2024-05-09 20:30:00,117.39,117.7256,116.5,116.64,3236316.0
2024-05-10 20:30:00,117.15,117.63,115.91,116.67,4122531.0
2024-05-13 20:30:00,117.13,117.19,116.195,116.37,4139953.0
2024-05-14 20:30:00,116.5,122.55,116.13,120.87,17811221.0
2024-05-15 20:30:00,120.17,122.09,119.67,121.63,6604632.0
2024-05-16 20:30:00,121.94,122.45,121.21,122.16,5159256.0
2024-05-17 20:30:00,123.18,123.58,122.08,123.5,6179367.0
2024-05-20 20:30:00,123.8,124.68,123.24,124.52,5989022.0
2024-05-21 20:30:00,124.46,125.36,123.92,124.63,5549456.0
2024-05-22 20:30:00,124.63,125.16,123.295,124.6,5705042.0
2024-05-23 20:30:00,126.55,126.7,123.16,124.09,6108584.0
2024-05-24 20:30:00,123.42,123.51,121.42,122.91,7173435.0
2024-05-28 20:30:00,123.24,124.82,123.011,124.49,6911394.0
2024-05-29 20:30:00,122.99,123.92,122.77,123.74,4735091.0
2024-05-30 20:30:00,120.17,121.44,117.03,117.09,10851552.0
2024-05-31 20:30:00,116.59,117.4175,114.55,117.19,12755639.0
2024-06-03 20:30:00,117.53,119.33,117.34,119.28,7256308.0
2024-06-04 20:30:00,119.02,120.37,118.72,120.07,7367975.0
2024-06-05 20:30:00,121.65,122.79,120.5077,122.63,5973706.0
2024-06-06 20:30:00,122.88,124.27,122.25,123.5,7347249.0
2024-06-07 20:30:00,124.21,126.22,123.27,125.92,11544957.0
2024-06-10 20:30:00,125.73,126.95,124.05,124.5,10190447.0
2024-06-11 20:30:00,124.05,124.83,122.29,123.88,18373935.0
2024-06-12 20:30:00,134.69,140.955,133.96,140.38,40871317.0
2024-06-13 20:30:00,140.43,142.4,138.77,139.85,13733247.0
2024-06-14 20:30:00,139.26,139.97,137.38,138.13,11330789.0
2024-06-17 20:30:00,138.8,141.44,138.25,141.31,11239152.0
2024-06-18 20:30:00,141.22,145.06,141.22,144.64,11629395.0
2024-06-20 20:30:00,145.32,145.32,141.95,142.91,8940005.0
2024-06-21 20:30:00,143.72,143.72,140.44,141.5,14930875.0
2024-06-24 20:30:00,140.0,141.53,139.12,139.89,7793293.0
2024-06-25 20:30:00,139.0,139.55,137.56,139.17,8469641.0
2024-06-26 20:30:00,139.49,140.745,138.08,138.23,8036309.0
2024-06-27 20:30:00,139.25,141.42,138.81,140.18,7518199.0
2024-06-28 20:30:00,139.435,142.82,139.27,141.2,25814821.0
2024-07-01 20:30:00,141.69,144.055,141.07,143.09,6552353.0
2024-07-02 20:30:00,142.63,144.22,142.55,143.28,5920529.0
2024-07-03 20:30:00,143.75,144.65,143.5,144.38,3560778.0
2024-07-05 20:30:00,144.95,145.785,144.02,144.83,5365527.0
2024-07-08 20:30:00,144.76,145.23,143.43,145.03,8622633.0
2024-07-09 20:30:00,145.13,145.6999,138.0,140.68,14340040.0
2024-07-10 20:30:00,141.12,142.38,139.735,142.07,6350258.0
2024-07-11 20:30:00,142.36,143.48,141.6784,142.76,5246402.0
2024-07-12 20:30:00,142.71,145.13,141.26,144.77,7361770.0
2024-07-15 20:30:00,145.73,146.59,141.92,143.07,8687837.0
2024-07-16 20:30:00,143.07,143.5,142.05,142.61,7181470.0
2024-07-17 20:30:00,140.48,141.79,138.6801,139.26,9157003.0
2024-07-18 20:30:00,139.36,140.06,137.202,138.03,5998726.0
2024-07-19 20:30:00,138.35,140.44,138.08,138.56,6111941.0
2024-07-22 20:30:00,139.74,140.68,139.12,140.17,5387176.0
2024-07-23 20:30:00,141.3,143.22,141.21,143.11,6697410.0
2024-07-24 20:30:00,141.7,142.66,138.4,138.77,8018807.0
2024-07-25 20:30:00,140.15,141.07,137.7,137.82,7654625.0
2024-07-26 20:30:00,138.87,139.96,138.38,139.01,5139377.0
2024-07-29 20:30:00,139.27,139.78,137.825,138.31,4054647.0
2024-07-30 20:30:00,139.07,139.565,134.96,135.67,6505701.0
2024-07-31 20:30:00,139.69,141.55,138.66,139.45,7188043.0
2024-08-01 20:30:00,139.29,140.39,135.77,137.51,5906808.0
2024-08-02 20:30:00,132.77,134.3,131.8,133.28,8251585.0
2024-08-05 20:30:00,127.89,129.97,126.6639,127.86,10354987.0
2024-08-06 20:30:00,130.54,131.0375,128.08,128.21,8373891.0
2024-08-07 20:30:00,128.92,130.3,125.75,125.9,8617652.0
2024-08-08 20:30:00,128.0,129.82,127.65,128.96,6243219.0
2024-08-09 20:30:00,128.4,132.37,128.34,132.06,5597278.0
2024-08-12 20:30:00,132.25,132.71,131.21,132.58,5600826.0
2024-08-13 20:30:00,132.97,134.54,132.81,134.26,4324038.0
2024-08-14 20:30:00,134.04,135.97,134.01,135.6,4044630.0
2024-08-15 20:30:00,136.93,137.25,135.72,136.93,4698128.0
2024-08-16 20:30:00,136.79,137.82,136.39,137.47,4893787.0
2024-08-19 20:30:00,137.53,137.95,136.455,137.92,3641585.0
2024-08-20 20:30:00,137.82,139.79,137.82,139.17,3738261.0
2024-08-21 20:30:00,138.8,140.3,138.55,140.2,3776768.0
2024-08-22 20:30:00,140.7,141.08,137.65,138.08,5162189.0
2024-08-23 20:30:00,138.73,139.79,137.26,139.19,4544571.0
2024-08-26 20:30:00,139.39,139.4,138.19,138.9,2729605.0
2024-08-27 20:30:00,137.85,139.5,137.74,138.48,3872342.0
2024-08-28 20:30:00,138.83,138.95,136.91,137.88,3022639.0
2024-08-29 20:30:00,139.14,141.16,138.85,139.42,4588361.0
2024-08-30 20:30:00,140.33,141.72,140.095,141.29,7980679.0
2024-09-03 20:30:00,140.45,142.2,138.83,139.5,6831174.0
2024-09-04 20:30:00,138.44,141.1009,137.95,140.75,6243325.0
2024-09-05 20:30:00,141.4,143.28,140.305,142.61,8733246.0
2024-09-06 20:30:00,143.79,143.94,139.4,141.81,11154796.0
2024-09-09 20:30:00,142.49,143.3,139.51,139.89,20233428.0
2024-09-10 20:30:00,154.23,160.52,153.12,155.89,37374210.0
2024-09-11 20:30:00,156.78,159.44,154.8401,157.18,12630122.0
2024-09-12 20:30:00,159.04,162.34,157.9,161.38,16352048.0
2024-09-13 20:30:00,173.7,173.935,161.0,162.03,25727805.0
2024-09-16 20:30:00,164.99,173.99,164.51,170.33,27384374.0
2024-09-17 20:30:00,170.28,170.64,166.77,167.47,12580114.0
2024-09-18 20:30:00,167.62,167.62,163.73,164.53,12274414.0
2024-09-19 20:30:00,167.25,168.16,164.51,167.59,10075884.0
2024-09-20 20:30:00,167.13,168.83,166.6,168.0,12187736.0
2024-09-23 20:30:00,167.225,167.33,164.26,165.95,7916081.0
2024-09-24 20:30:00,165.74,166.1,163.92,165.8,6155076.0
2024-09-25 20:30:00,167.69,168.75,165.66,166.28,7142437.0
2024-09-26 20:30:00,167.65,168.36,166.48,168.1,7096842.0
2024-09-27 20:30:00,168.09,169.1098,166.51,168.74,8974377.0
2024-09-30 20:30:00,169.5,170.52,166.45,170.4,10218973.0
2024-10-01 20:30:00,170.22,170.51,165.97,167.16,7595053.0
2024-10-02 20:30:00,167.6,169.18,167.27,167.71,7073025.0
2024-10-03 20:30:00,166.89,167.86,166.24,166.86,4735708.0
2024-10-04 20:30:00,168.71,170.9,168.165,170.86,6389504.0
2024-10-07 20:30:00,170.42,172.33,169.55,169.97,6790956.0
2024-10-08 20:30:00,170.6,174.64,170.442,174.37,7845377.0
2024-10-09 20:30:00,174.56,178.61,173.81,178.29,8120894.0
2024-10-10 20:30:00,177.65,178.3,174.1801,175.41,7115887.0
2024-10-11 20:30:00,175.495,177.0,174.4,175.77,5869413.0
2024-10-14 20:30:00,176.55,177.22,175.5,176.12,4688662.0
2024-10-15 20:30:00,176.94,178.2199,173.75,174.09,5848630.0
2024-10-16 20:30:00,173.5,174.912,171.64,174.77,6383034.0
2024-10-17 20:30:00,177.5,177.75,175.14,175.68,5473951.0
2024-10-18 20:30:00,176.8,176.97,174.58,174.69,5001257.0
2024-10-21 20:30:00,174.45,175.15,173.16,173.76,4198362.0
2024-10-22 20:30:00,175.45,175.85,174.28,175.31,5510114.0
2024-10-23 20:30:00,174.5,176.07,173.01,173.1,4830414.0
2024-10-24 20:30:00,173.315,174.954233,172.91,174.38,3488036.0
2024-10-25 20:30:00,174.78,176.29,173.1,173.52,3674717.0
2024-10-28 20:30:00,174.045,174.17,172.135,172.42,4329971.0
2024-10-29 20:30:00,172.29,174.0231,172.29,173.43,4122913.0
2024-10-30 20:30:00,173.98,176.16,172.79,174.56,5822451.0
2024-10-31 20:30:00,170.52,170.88,167.3975,167.84,9477476.0
2024-11-01 20:30:00,170.15,172.27,169.1,170.02,5680595.0
2024-11-04 21:30:00,170.31,170.48,168.73,169.59,4804405.0
2024-11-05 21:30:00,170.47,171.89,170.32,171.78,5456754.0
2024-11-06 21:30:00,178.52,182.1,177.4153,181.24,11084987.0
2024-11-07 21:30:00,181.08,186.67,180.54,186.33,7759399.0
2024-11-08 21:30:00,186.26,190.16,186.26,189.25,8520419.0
2024-11-11 21:30:00,191.05,191.5,187.84,189.13,5973638.0
2024-11-12 21:30:00,188.54,190.61,187.2,189.58,6629891.0
2024-11-13 21:30:00,189.0,191.77,188.7895,189.63,5695426.0
2024-11-14 21:30:00,188.66,189.59,186.71,187.05,7804318.0
2024-11-15 21:30:00,184.52,185.8,182.33,183.74,8986276.0
2024-11-18 21:30:00,184.3,186.18,182.88,185.73,6291406.0
2024-11-19 21:30:00,184.89,189.32,184.32,188.9,8116958.0
2024-11-20 21:30:00,190.9,190.97,187.82,190.75,4860222.0
2024-11-21 21:30:00,191.94,196.04,191.6401,192.43,11394263.0
2024-11-22 21:30:00,193.0,194.2,191.06,192.29,6879447.0
2024-11-25 21:30:00,194.5,194.75,187.99,187.99,15138474.0
2024-11-26 21:30:00,188.32,192.4,188.32,190.37,6427210.0
2024-11-27 21:30:00,188.955,188.955,182.22,182.7,8368797.0
2024-11-29 21:30:00,184.01,185.93,184.0,184.84,4628044.0
2024-12-02 21:30:00,185.29,185.29,181.0,181.41,8859696.0
2024-12-03 21:30:00,181.18,183.04,179.11,182.89,8917062.0
2024-12-04 21:30:00,188.0,189.79,185.9,188.19,8906283.0
2024-12-05 21:30:00,189.02,189.02,185.85,186.24,6398073.0
2024-12-06 21:30:00,187.0,192.63,186.38,191.69,10503383.0
2024-12-09 21:30:00,196.3,198.3099,188.93,190.45,20157957.0
2024-12-10 21:30:00,173.46,177.8,171.0592,177.74,26502016.0
2024-12-11 21:30:00,178.0,181.38,174.8301,178.58,13188714.0
2024-12-12 21:30:00,178.0,178.1699,174.81,175.32,8154218.0
2024-12-13 21:30:00,175.0,176.14,171.64,173.39,8351106.0
2024-12-16 21:30:00,173.84,174.27,170.93,171.23,9571955.0
2024-12-17 21:30:00,170.75,172.99,169.27,169.71,8940204.0
2024-12-18 21:30:00,169.41,171.23,165.36,165.41,8817934.0
2024-12-19 21:30:00,167.55,171.0,167.4,168.79,8386394.0
2024-12-20 21:30:00,167.73,171.26,165.63,169.66,13810525.0
2024-12-23 21:30:00,169.59,169.62,167.1683,169.14,6518229.0
2024-12-24 21:30:00,169.7,171.77,169.03,171.41,2451547.0
2024-12-26 21:30:00,170.5,172.55,170.5,171.68,4103882.0
2024-12-27 21:30:00,170.38,171.15,167.2,168.96,4344287.0
2024-12-30 21:30:00,166.51,167.91,164.55,166.91,5254833.0
2024-12-31 21:30:00,167.2,167.3,165.84,166.64,4307524.0
2025-01-02 21:30:00,168.52,168.69,164.9,166.03,5365667.0
2025-01-03 21:30:00,166.7,167.2,165.27,166.32,5878052.0
2025-01-06 21:30:00,167.31,168.05,165.19,165.69,6845373.0
2025-01-07 21:30:00,165.58,166.16,161.32,162.03,7712222.0
2025-01-08 21:30:00,162.18,163.98,161.43,163.14,7596214.0
2025-01-10 21:30:00,159.2,159.2,153.92,154.5,13593882.0
2025-01-13 21:30:00,153.74,154.15,152.42,153.92,8828492.0
2025-01-14 21:30:00,156.42,157.25,154.35,156.31,7410242.0
2025-01-15 21:30:00,158.665,159.1495,157.26,158.31,10701234.0
2025-01-16 21:30:00,160.15,161.5,158.41,159.54,9210555.0
2025-01-17 21:30:00,161.77,163.16,160.54,161.03,11618283.0
2025-01-21 21:30:00,163.87,173.37,162.75,172.57,30232048.0
2025-01-22 21:30:00,191.51,191.99,180.57,184.22,48028518.0
2025-01-23 21:30:00,181.64,186.57,181.5,186.47,17314645.0
2025-01-24 21:30:00,188.64,189.1,181.87,183.6,12147180.0
2025-01-27 21:30:00,168.9,172.52,152.66,158.28,42201592.0
2025-01-28 21:30:00,162.99,165.825,156.75,164.0,20319300.0
2025-01-29 21:30:00,164.025,164.025,160.01,162.02,9866583.0
2025-01-30 21:30:00,164.78,171.49,164.1,170.38,14981706.0
2025-01-31 21:30:00,170.41,173.0,169.1296,170.06,8722470.0
2025-02-03 21:30:00,163.2,169.9,163.2,168.6,8250588.0
2025-02-04 21:30:00,170.4,170.4,166.35,167.89,6776982.0
2025-02-05 21:30:00,168.99,171.89,168.52,171.66,7866650.0
2025-02-06 21:30:00,173.0,175.65,171.57,172.35,7036908.0
2025-02-07 21:30:00,175.0,177.39,173.18,174.46,9991297.0
2025-02-10 21:30:00,176.0,179.99,174.92,178.92,7625900.0
2025-02-11 21:30:00,177.62,179.12,176.45,177.19,6528766.0
2025-02-12 21:30:00,174.89,174.89,170.71,172.22,7454841.0
2025-02-13 21:30:00,173.0,174.375,172.1,173.86,6421673.0
